id,type,a_g,b_g,c_g,snratio_g,chisq_g,nrise_g,a_r,b_r,c_r,snratio_r,chisq_r,nrise_r
ZTF21aaaosoq,(TNS) SN Ic,0.8423925033711823,-0.06487053384769503,7144.583975809763,16.35982216657718,43.90610204961802,5.0,0.7175038805088761,0.1312094930948778,7129.755676329763,15.854885608489573,52.97023268705761,6.0
ZTF20abgtvhl,(TNS) SN II,1.7254248160859975,-1.2951888287322582,1726.741429172587,6.573757964509783,553.4301851642656,14.0,57.770315813369045,-50.38802820755374,6394.551021559497,16.15326827412864,606.1939941454178,12.0
ZTF20aaiwgvi,(TNS) SN IIn,994.5103301095816,-996.4344723455438,1252.6545353807405,4.256214540384245,42.736768624481456,5.0,0.2852093212046402,-98.4487055576849,2086.555861340172,6.466768290744652,99.22951013933508,6.0
ZTF20aavcvrm,(TNS) SN Ic-BL,0.5717915838901922,0.8986546448653406,1970.2235763257986,9.175823182149804,27.432321640046297,6.0,0.31897701177609444,2.820996541516464,2809.8016607687396,9.479552322154406,34.35262693898584,11.0
ZTF18aczgqsq,(TNS) Other,0.025053532222432028,-45.194713422737266,8370.527766872427,16.459369062852804,456.71904379503997,55.0,0.014383880474878064,-93.83402942255316,27157.555063320884,22.914361133475893,1205.8345646354564,55.0
ZTF18aafzers,(TNS) SN Ia-pec,0.48157495038620496,2.35759217476771,4480.971896668251,11.745576578591262,19.808929551028676,4.0,0.4558137375723268,2.5699798431155747,4770.811793405533,16.26530288467948,120.61445790009981,5.0
ZTF18acqemki,(TNS) Other,0.060713010171135916,26.74480591625865,17406.12529819185,20.955567973293494,1736.9951335774372,56.0,0.01586504616621977,36.56446159194394,51253.84583732322,31.689210374125125,5457.659713627465,65.0
ZTF19abjacdu,(TNS) SN IIn,0.059497181304701593,-28.072290467696245,1585.6700162859497,7.1106240067103155,3300.107807791869,58.0,0.0402634289077621,-17.354567158839313,2738.182919403794,10.33584912687906,3872.813771442116,70.0
ZTF20aajvyja,(TNS) SN IIn,0.3857531803246792,-0.6202344394699921,4008.68982279797,9.486646002384084,7842.714138153983,11.0,0.2002409263145479,3.602319987549871,5255.17286942754,14.108549441797097,9946.765683175718,17.0
ZTF20acvebcu,(TNS) SN Ib,0.27308210839005453,0.23023315563299623,4170.192107650651,11.22514068033262,15.115196258358633,6.0,0.05413345806176924,30.73199395171478,18204.343254336796,11.43888463299656,30.19421402508544,7.0
ZTF18abvfvxz,(TNS) SN II,2.596336123490257,-0.619459315610492,1528.0387485232595,5.682489710552021,668.1503815491039,10.0,3.9367590477492156,-0.6945639631420057,2570.856626088684,10.657448605455679,99.33739366202254,28.0
ZTF18aaybtnt,(TNS) CV,1.1970779120292812,-0.8312122282340649,4346.2496132507495,12.28212769785166,488.8037983448601,5.0,0.13150823681541987,-8.824504224082467,3359.037177074999,11.242998429516964,331.4263058438715,5.0
ZTF21aagtekf,(TNS) SN II,0.4855253274422088,-3.485621186563239,2290.6628612190325,9.87806897769682,14.914195404154984,8.0,0.24428004922976693,-3.995214599158649,2408.7341735249097,10.47043414478163,47.648407591499925,11.0
ZTF20aazlnno,(TNS) Varstar,0.0017286657835840992,-142.23403576091184,3785.982519897014,8.343629111696472,401.0665599247964,46.0,0.00618551368233913,-171.3212928914849,11581.214313666813,15.490935286822689,1536.5850652310005,56.0
ZTF20aattoch,(TNS) SN II,0.36822892740431606,-4.606511983886358,18655.466820517624,25.140111780338472,82.35625413125301,6.0,0.22505134395296245,-3.7798479493364567,18750.158364785602,21.50904274536154,106.90983216828566,6.0
ZTF20aapycrh,(TNS) SN II,5.520953130657257,-0.05908013054557354,3545.8369135870635,11.228974107097029,571.1300171359867,9.0,0.47498182651140575,-2.7476945004485915,3880.248107611786,13.109848548319102,8.615772088404979,9.0
ZTF20abqgbum,(TNS) SN IIn,0.39974070134280887,2.3576419830400646,3485.083885355485,9.25781182654935,4.397136256027374,9.0,0.42147867347558565,1.1994103706122223,3402.174904424942,10.08447637417348,1.8194645920291497,6.0
ZTF20abrffom,(TNS) SN Ia-pec,0.8244791751122957,2.5002624161754174,6624.634577772565,13.1850368578222,271.2247438392533,8.0,0.5923518962839532,4.250724891888785,11638.285384654442,18.390566997723106,229.07031020422653,8.0
ZTF21aaquhqr,(TNS) SN II,0.45568388316769093,-1.2380413550873697,6908.603721461522,14.733064359241888,51.227483026386295,8.0,0.5111962977432909,-2.126964557718801,7183.797043282463,14.510127620166562,11.390196346079051,7.0
ZTF18abobvym,(TNS) CV,0.0014473628729453208,5416.200766394579,18375387.748397868,22.234181329517927,3218.5977008007394,7.0,0.6837932618477138,-3.01428921842581,10345.85491442355,23.008237419982528,445.4664238432559,4.0
ZTF21aaagypx,(TNS) SN IIP,6.71030848720073,-0.04003159042943843,5369.959350295961,12.020344006691365,5.490843364580575,4.0,6.042688510287126,-0.14601565594635044,4897.073138403425,12.920831736490612,604.7154450948985,16.0
ZTF21aakupth,(TNS) SN IIn,0.40297479756177135,0.8279920947773445,2379.4561425955494,7.7884299387399745,17.860899180193137,7.0,0.5193382630070892,3.2495461576320306,3790.4866406051415,9.981883449741288,154.58549483459785,11.0
ZTF20acufmte,(TNS) SN II,0.39587415936093306,-1.354593535692373,7306.635026409429,9.302459885482156,21.45523650632274,4.0,0.6826140167536844,0.17810239308256878,6956.002688140371,18.40189448417514,18.161424353657864,9.0
ZTF19acrcxri,(TNS) SN II,0.8398788593853334,1.136778983800208,15838.53575280635,15.765380859424166,28.193922530014454,5.0,0.7059455572839254,1.5741366456435804,15182.142317067724,17.24651516276314,269.50521146847365,7.0
ZTF21aaahliy,(TNS) SN Ia-91T-like,5.92022206552648,-0.06529791049086774,2558.0286910759437,8.645027680535646,8.549218375912218,5.0,0.3636895757235912,-4.748567824062696,2688.193279276934,7.882807772018964,5.935986565459066,5.0
ZTF20abfcszi,(TNS) TDE,0.12626011637772858,11.22026165027653,3777.700430805378,11.033016748693333,8783.975619400122,27.0,0.13808210100712545,6.667480014899003,3203.133390348197,10.599458856257066,10178.119736230274,36.0
ZTF20aavvaup,(TNS) SN II,0.2953050952853166,-0.19632462726969066,6018.639664744136,14.710090619654322,37.78196513790526,7.0,0.28219369423306107,2.4590031528939766,7520.474135091422,17.798920564927286,91.82286262319107,9.0
ZTF18acumddw,(TNS) Other,0.002136567661666806,3240.748258960497,21604382.346165374,32.41916710083763,16038.808134615483,42.0,0.0024348869859738883,2928.617623208742,43771690.82354594,40.87017706013125,24020.613647415048,49.0
ZTF18aahqkbt,(TNS) TDE,1.3396377950612706,-2.1166094449154933,2384.9617219747424,10.726185953899623,1604.1928102320883,39.0,0.037576689842452424,-0.7952236704548022,2609.5743061631733,6.5300409695854755,1082.705749903953,5.0
ZTF18abrxqcq,(TNS) Varstar,1.0406811799690285,-2.136814560523672,1640.198399482703,8.749996420056943,19.315512555130976,6.0,0.0926482697795526,-20.492684485139314,1237.0504780099036,4.955390029533968,30.748281258301574,8.0
ZTF20abprrct,(TNS) Other,0.010830159084777436,550.9170057343209,285153.242996516,5.152052910395033,5.684011809034937,5.0,0.02179232916768011,7.487860559962018,4484.222353714754,8.706160899895478,175.2313805398221,14.0
ZTF20acfvgdp,(TNS) SN II,104.1760711877218,-106.3299090443434,2506.175489516771,9.147373399678163,649.083613224684,7.0,0.16912812236033126,-12.926736777267367,3641.4783910515484,11.828388962245286,74.96285856568417,15.0
ZTF19acukucu,(TNS) SN IIn,0.5491332192537487,2.048220351160755,2472.2934396438627,8.506858582552224,32.302115435707435,6.0,0.16001513519458704,7.750391750760868,2980.2594106159722,9.565061190279836,61.300666278069706,6.0
ZTF20aahgejq,(TNS) SN IIb,0.49779096507262793,-0.2453603207741401,1587.5256237464166,8.475604053194811,72.91154353812733,11.0,0.28624001676136257,0.7752134491043403,2694.1871870354694,9.937050816738436,44.62476677674969,13.0
ZTF20aattztb,(TNS) SN IIn,0.08395372108938284,7.584529036870665,2156.6165450213025,8.346521185356014,151.0694622869491,12.0,0.08221507759321832,6.174150507560342,3056.338197305554,10.405459201837939,250.81781459687392,19.0
ZTF20abbbsfs,(TNS) SN Ia-CSM,0.5676295789319483,1.9429824588562077,2018.517099460833,8.829371946717547,44.84970612168473,5.0,0.48275858900654733,1.8551618007551365,1895.4602436718417,7.834245976319201,10.892073673857155,5.0
ZTF21aagpymw,(TNS) SLSN-I,0.23757805446612643,19.368149448972332,10603.013772501004,15.983276844477587,1315.0475299702266,13.0,0.2337536424416081,-1.6509465354121236,9512.610946239525,22.324548479886644,27.462833837667475,9.0
ZTF21aaqwfqe,(TNS) SN I,0.4511621353818386,-1.8069224220250595,4317.587495423059,13.270898015478712,0.5394695240846892,5.0,0.2494231619987165,1.865392581768439,7984.262848451432,15.654369832188005,11.127738088251844,7.0
ZTF18aaisyyp,(TNS) SN Ic,9.68390614966184,-9.529076534583862,2368.2299184160065,9.004524761604523,377.719175978458,54.0,0.5748598311597558,-3.829441500572986,2231.7477246420153,7.9536273155756945,448.97319870344194,59.0
ZTF21aaqhhfu,(TNS) SN Ib,0.012128768315017933,214.94460376194132,113688.51904254094,19.348930928591667,40.63167671848711,4.0,0.2209809507215439,3.599408242387559,15492.484759633055,24.089925052048557,159.43762268018637,6.0
ZTF21aabjesm,(TNS) SN II,0.6512084401891804,-1.0951160752095426,3122.840945924368,13.83135295317016,506.4194340727206,8.0,0.5629529800237901,-0.06412229903926658,3989.322731626146,15.493973168989092,303.0567933660617,13.0
ZTF20acczeov,(TNS) AGN,0.08929585174880768,0.6063021005053014,1998.7640359670174,7.624827001545229,203.3410240743445,13.0,0.07830179357933731,-1.5124499611218059,2040.7836486252288,7.561357563798895,207.25220621088016,9.0
ZTF20abxpoxd,(TNS) SN Ic,0.4076992173624876,0.34529401183657843,2097.788555941421,7.650939817752083,6563.7384180319905,35.0,0.3066966426424122,7.015604579053933,6580.766737180677,16.176800352282374,27864.16043472559,42.0
ZTF19aaiqmgl,(TNS) AGN,0.03872271942644555,38.90507195212317,5171.548933128857,12.876272165706867,565.9440003073698,29.0,0.014369634521806663,58.65584275288551,8884.418933085304,16.58719116349975,1960.4488437786586,38.0
ZTF18acuavde,(TNS) AGN,0.0015820887698068636,4242.683755925233,1308938.6468731118,7.835584933568433,404.6366210411834,18.0,0.02177207472333492,-20.559308444921104,3207.1249182642773,8.763006778751015,1706.8755422950726,17.0
ZTF20aatqidk,(TNS) SN II,0.6001040400075491,-202.42040582836196,2566.2579241812045,8.618324394435568,296.06141245912704,4.0,0.5715284943105003,-303.439840413332,3011.853350203693,10.744538487099113,306.86064556367455,6.0
ZTF21aanzcuj,(TNS) SN II,1.4305286438021931,-1.6698542453558587,2990.553163562843,10.251244737867614,4.64434167604183,5.0,0.14628796749808542,-5.192821520940351,3728.6829641633713,12.472001921686719,40.39585813627573,9.0
ZTF18absoocp,(TNS) SN Ib,0.007285929323164385,-492.5583342596589,1858.9189165045473,8.485628505650615,177.391199352464,56.0,0.7717547067875962,-4.357960370020208,2309.56203027377,10.204182429710809,142.86163607994558,50.0
ZTF19acbonaa,(TNS) SLSN-I,0.16865940455999107,-3.5682436090160192,2456.955080122538,7.039845260536412,1.2604556386475076,5.0,0.14882133562335623,-4.581614122127066,3249.523434797022,10.029816423482002,36.002537233388374,12.0
ZTF20aaifybu,(TNS) SLSN-I,0.10038007819965747,-14.980005625748525,3503.2975215533374,9.349448650580197,11.307516955919937,5.0,0.0193882430345345,-1927.424446747995,2579.1058047438146,8.48079355701191,1153.9141876237277,5.0
ZTF21aannoix,(TNS) SN Ic,0.26225633880627264,-2.0945037984121977,6538.249145778028,11.492641337744706,19.327894560519443,5.0,0.4393804018344062,1.6800248715471133,9138.635183865736,14.073479281732073,31.38310777270781,5.0
ZTF18aajczsi,(TNS) SN IIP,4.825136985017714,-5.539552939167597,5933.992158503918,17.934294714267782,210.287718440434,66.0,0.09059412902833952,-22.42857501702249,2580.2718558391875,9.763502365582633,151.7196610343083,58.0
ZTF19abzvbra,(TNS) SN IIn,0.43495677694754964,-3.237515189112496,1047.0246783244686,5.350270880041289,69.03456508926142,15.0,0.15533418334346166,-5.46768654875181,1608.5021325596083,7.470707156381377,164.20554558909848,23.0
ZTF18aainvic,(TNS) SN II,0.005291148267791488,-373.7174271264253,2252.728951478806,9.177478655963796,446.0657618395119,72.0,0.011379574796855335,-196.86605638940043,4719.282516250418,14.284286891578498,1107.5192114718016,72.0
ZTF18abxyzhr,(TNS) SN IIn,0.04698740816483754,-50.94241136728915,3685.1067418797657,11.361213760577334,170.45984928221108,31.0,0.5157577538925545,-3.147021173956458,3336.839535438955,12.657566334840828,94.7582485800566,35.0
ZTF20achusux,(TNS) SN II,0.22962463760130458,8.95336963218567,20262.25281530598,28.24122927353763,300.59344543756697,15.0,0.1753897313608166,14.585050220331658,18536.20442353969,25.071017259165664,704.9678681607554,17.0
ZTF19acxowrr,(TNS) SN II,0.31383979191089484,-1.6016465612700532,4841.326945093589,12.013898894323235,39.13954043594812,7.0,0.39102434982581696,-1.1657819194850043,3864.3322721841373,11.308028196851522,268.00762827766584,14.0
ZTF18aatzymw,(TNS) SN Ic,0.00030814242347968786,15054.47300152253,74046.00503872224,4.4363380159993975,108.90990000510222,18.0,6.558263624029174,-0.2681507867519577,1993.7551146370904,9.525353320281438,319.0190408131216,65.0
ZTF20aasctts,(TNS) SN Ia-91T-like,-0.38664969896125306,94.91381169702537,6043.604898586785,10.28766196584143,6711.4582514227095,5.0,0.5296600005688953,4.472973020175104,8995.831205130899,13.444729378122059,336.76296833112946,5.0
ZTF20aceyolc,(TNS) SN II,1.8105494567196507,0.10698979882769132,2876.080802236263,11.145482254370686,13.164018197876347,6.0,0.8464209310749087,-2.0168207466053896,2715.0646646931846,10.06390424228727,5.055466754072355,4.0
ZTF20abjaapj,(TNS) SN II,-0.041313095915243174,51.88164591657411,4767.583314603386,10.310033229734373,988.3038654387702,9.0,0.9108869636221393,-0.44007655845307,5440.007375983468,18.05963767905069,685.4544039534044,13.0
ZTF20acytfkf,(TNS) SN II,0.7314907369100753,0.15989754187150065,5559.197728570711,10.55818381226243,16.589267998655075,4.0,0.6576680297944376,0.5661691386813515,6544.131888754921,17.6936305967598,196.4390562138061,7.0
ZTF19abdkgwo,(TNS) SN II,1446.878519448575,-1448.971818060223,1647.8680256075556,5.676646897916232,467.39178063403284,8.0,-0.02516778376615928,50.057445664500506,4272.973453445802,7.280503888218372,74.27885946480023,6.0
ZTF19acbsnqr,(TNS) SN IIn,0.43552708878319624,-4.2630759033813135,915.2864736698143,4.341861493317912,0.060606605114704525,4.0,0.6297853995265947,-0.7557473344109688,1799.5542130607328,6.540233778753257,68.31057305402399,4.0
ZTF18aaqfqaa,(TNS) SN II,0.11369942302804599,-17.351674197169803,4700.330179637434,12.697127889926414,156.20080220245254,69.0,0.03800646967124385,-32.461410476101506,610.7500505069205,3.6917265772082977,53.11713404126853,9.0
ZTF20achuhlt,(TNS) SN II,0.24960485144690692,-0.18033733760467244,2344.0985941329955,9.115600658109761,38.1366985624575,12.0,0.33916880338401834,-1.6217044818312687,2320.7348363535752,9.07420633701387,30.374426329156677,9.0
ZTF18aakycpv,(TNS) SN IIn,0.03924867697105923,5.251868608324827,2346.3219105201993,8.458032992004057,2942.064853611068,36.0,0.022338612699832176,-313.41415800922823,2504.603126343753,9.672975772120335,7778.329791400588,46.0
ZTF21aapjphz,(TNS) SN II,0.39692072421493213,2.1651720679407283,5700.542934727394,10.542463094787493,324.99724281905134,5.0,0.2550268067210483,3.4882324846557666,9229.939674556956,15.561847119309993,69.01121515471633,6.0
ZTF19acxpuql,(TNS) SN Ib,-0.00634666976938537,-870.6822789946187,2358819.223774394,15.410611496776147,238.45149554620107,10.0,0.40027471532597353,-1702.5153090316273,11760.002120038691,19.288759825005528,420.2772000444734,4.0
ZTF17aaapufz,(TNS) LBV,0.703426697301222,-117.65668565171677,7546.445086780753,16.85593710301033,31524.78480108289,10.0,0.008275181143810794,-113.00313920926934,4308.364176003756,12.663700785566576,47718.65715358975,46.0
ZTF18aazndjw,(TNS) CV,0.07159468460533752,2.9114437364071146,4340.918234224004,11.692580727438298,130037.95851571314,66.0,0.03943815471155634,0.00013536803541681908,4066.0954474583405,10.649145643041216,98783.59361219573,65.0
ZTF20accdijx,(TNS) SN II,0.5115528021949399,-1.7055576992588581,7970.844242919589,22.103919210315897,9.83765880715725,5.0,0.5004431019061469,-0.717045990409228,7930.989117586305,21.580672694780844,1325.2777023555998,12.0
ZTF18accnoli,(TNS) SN II,0.009804936643486759,-582.8454109937632,3973.879564374973,13.559199489503575,80.88647131282139,53.0,0.010783429156013574,-273.98016530486615,5608.698059109278,15.7527246242656,146.08222892653032,54.0
ZTF21aagppzg,(TNS) LBV,0.5169173252544744,3.681844035966863,21031.217103317224,21.124269843482526,974.6951202082065,10.0,0.5243340900083281,2.9247123902487715,25357.561070661315,25.0849942413704,811.4693814190285,10.0
ZTF19aahkvpi,(TNS) AGN,0.3374683403734951,-1.8496101274210683,9928.907825123297,15.317367457542879,7980.598869227187,16.0,326.938971985377,-198.97622276156784,11899.333881089542,21.789165804865508,7700.65468044843,11.0
ZTF19acigqdd,(TNS) SN Ia-91T-like,0.35165130763493907,-1.092879085906454,1603.8793894417845,6.144041847366042,40.979962733273865,10.0,0.21515550840717787,2.3441705914410274,1939.21000074631,6.2754824401028095,48.78643000032967,13.0
ZTF18aakaajs,(TNS) AGN,0.005397530561664093,-272.10613517390243,1598.3250357096656,8.495212290645815,282.9922302838094,10.0,0.0010293894251097529,5799.816670084819,742303.992008064,9.661387095775313,115.56012189495901,5.0
ZTF19acfsteg,(TNS) Nova,-0.009839835937459815,327.9218200464265,8208.88994717492,16.988133467203877,60051.88317995661,14.0,1.7122638783692372,1.165471665317136,10374.228758474841,19.78919978697294,27736.603840341904,14.0
ZTF20abgwfek,(TNS) TDE,0.6450461999406476,3.8258490823503877,7385.3281341624115,16.14072071406085,30.348086764605085,6.0,0.6435631808251948,0.7490179960758631,5807.463312434649,15.450225509577509,49.216035734688234,6.0
ZTF21aaokvio,(TNS) SLSN-II,0.1256781760408731,17.956775396713798,7783.513912592513,11.68275286238982,397.607443826325,13.0,0.09494276687703157,20.824856379389317,8864.15172874471,10.71142966295065,118.6073801228268,8.0
ZTF18aauseln,(TNS) SN II,0.0004810915545107987,6700.683873808906,854435.6346383496,31.438045422133648,25935.134390236166,122.0,0.0004457534635000131,9792.691286031319,3281958.1056923713,30.328581598413827,80386.29086889935,106.0
ZTF18aaqzhib,(TNS) AGN,0.1290764546705555,1.8311347689308402,8634.994170855778,16.006001300398665,33185.64003266065,111.0,0.10083537684993174,7.012985729926509,9055.750698839365,11.225859873409686,4866.769199939389,35.0
ZTF18acnekev,(TNS) Varstar,0.05122265623845438,-23.057130440160464,4801.813066354966,12.527136946852758,1385.2809795039034,47.0,-6.985788284026114,391.87413451845384,22350.877067633446,20.02279760661673,48843097714274.836,56.0
ZTF21aarjehy,(TNS) SN II,6.683538902563429,-0.01698291317022086,2231.097449791917,7.768873769460891,3.5070567857394614,5.0,0.02926316494990436,155.69763919144313,159829.26834955844,8.066422481008203,7.109327555788903,4.0
ZTF19acmelor,(TNS) SN Ib,0.2563877325955083,2.167308581679407,4210.287529739319,6.985468737446735,15.51166343525403,4.0,0.46352006788296524,-0.17980694660768642,6046.1740912456125,12.780214574541697,28.685062370426515,4.0
ZTF20aaiovoy,(TNS) SN II,0.694826663468772,1.5148068754211284,2472.381677788827,6.800712439773113,7.232928837365134,5.0,0.256412367720173,-0.8522401975858196,2914.302662410173,10.356808501001504,51.43302059721603,14.0
ZTF20aclftuo,(TNS) SN II,0.5422605553616325,2.1309206936190397,2783.394649306362,7.283881674090958,70.71959156341651,8.0,0.5563495686379243,0.10683926153059616,2494.058104693791,9.592879992390914,38.12787255196518,6.0
ZTF19aayefhi,(TNS) SN II,815.5906633144541,-817.3984090708103,1100.4137534050647,5.2225434823447765,4.255155688511526,4.0,0.4484322792970046,-60.77384251779402,1851.920989847993,6.905145218276527,15.192501429244858,4.0
ZTF20acvezdt,(TNS) SN II,0.10463272546792991,11.060195732359997,4691.599029145614,12.430766631496171,273.1001217805517,13.0,0.10542712195034112,6.006169189515335,5865.277156243645,11.483995603173133,622.4085371207545,14.0
ZTF18aayyxxp,(TNS) SN IIP,6.142373539429663,-0.4446601612139306,3074.123700239297,11.280401885644496,275.24293304127775,65.0,0.6133807784339933,-3.1381104963414823,1845.9899556368798,7.79684771427578,139.42005232597933,41.0
ZTF21aabygea,(TNS) SN II,8.78183530820723,-5048.833869209578,7211.939451485486,15.66584999008738,3603.839310357777,6.0,0.42822768488845697,-0.6173256885424684,8763.208585050768,19.392496416706596,251.76006707227816,13.0
ZTF20acnzkxb,(TNS) SN II,0.37401500354894784,1.061243864774341,3600.7082804221022,10.035570902771068,85.457427864599,6.0,0.38517962291432745,3.722747866953595,5450.706349924982,14.25218917537143,27.867333533012527,8.0
ZTF20acghodf,(TNS) SN IIn,0.16752944098759834,-2.6923097690296345,16346.248742325508,22.737799799378262,24.843662049675565,11.0,0.10318597231411797,5.0497788554991345,17795.014128793326,21.220856927945416,298.5928071413528,12.0
ZTF20abeohfn,(TNS) SN II,0.7653099991092805,-1.1445852085002821,38839.06405865456,32.17493631090423,14.561063047281714,4.0,-0.10165521272506993,235.3927373410172,38443.90947061805,27.232660307479772,9583.240907016803,10.0
ZTF20actpavu,(TNS) SN II,0.57254076769398,-2.768578383930428,3400.72316786511,9.641599324646615,36.30591853665253,11.0,0.21434626017019906,-4.060167103472297,3756.4043496493405,9.855240671475437,149.11120422245918,17.0
ZTF21aamwvhr,(TNS) SN II,0.28076870241621943,3.58047673514129,1961.3087778711165,6.722654349443531,87.51933836068623,8.0,0.20093311353892898,7.335020354181514,2780.3732393085725,7.720965162620284,213.33033009388808,14.0
ZTF20acitpfz,(TNS) TDE,0.14586780754847156,15.4356771802129,9204.737962183628,12.30419603426145,380.09001343950746,10.0,0.21342022958573925,7.9736524051883935,5985.798340622237,12.290576997618281,643.1738594678765,10.0
ZTF20aaurzyt,(TNS) SLSN-II,493.30626911716627,-34.34526884418817,1486.4542395848662,6.287345330212364,247.15731008365395,16.0,22.852457142164077,-34.01090270881524,1625.136003290515,7.3163624492014305,197.47514901053688,13.0
ZTF18aayvwmo,(TNS) Varstar,0.0034404539159394224,523.7068233453741,10772.90099433846,10.061091070876282,6542.549037941681,36.0,0.005983488468682552,255.03005441226034,23849.866490643824,23.190161216741977,49682.25858540264,37.0
ZTF20acjdhof,(TNS) SN Ia-91T-like,0.2539339329400318,2.021803446672509,1706.0893427098224,6.132132185378918,25.51756744649952,8.0,0.3679411346413804,-3.2875180017052683,1357.0346289793038,6.117005821372635,16.804916635648937,5.0
ZTF18aapnjqb,(TNS) SN I,0.00017407546436432568,10994.269843160018,26157.821515192387,9.914866192502716,54.634355450748814,19.0,0.0674006662251138,-43.030128846167344,4596.385542155693,14.376788525733087,14.762965601872631,19.0
ZTF20abawhtd,(TNS) SLSN-II,0.035403198021574524,94.46479943814825,15182.439866060717,7.279651999143996,385.8608369382245,10.0,0.026200406366587152,297.6688877291233,2006921.645915792,9.415162948012295,133.14384283014968,13.0
ZTF20aclkvjy,(TNS) SN IIn,0.3255478322591848,5.299348677996863,3787.8462909006826,7.797477808541964,49.88606892598736,7.0,0.34727382920290495,4.064722352365976,3357.657912664283,9.897242359140169,110.204818440086,11.0
ZTF20abonvte,(TNS) SN IIn,0.19548986301604582,6.770494979339753,5155.879450363695,12.43300803169597,76.42419073949704,15.0,0.18433466463883058,10.499467365350249,4564.572703327915,11.710034391582784,212.7805545110469,21.0
ZTF20acpevli,(TNS) SN II,1.2082380269350934,-0.45443198533056184,5119.533162410812,14.242502920687878,4.663087982109928,7.0,1.2997127966435063,-0.4548348249300544,5241.829374178468,12.990819797228937,967.1370829607774,10.0
ZTF20abyzprl,(TNS) SN II,0.1755170766896722,-6.9367802210223966,3498.884655890723,13.332961105429574,17.718951661424146,13.0,0.40498037015462035,0.19252329218898834,3591.960825156259,11.873766063871496,725.6642244574955,20.0
ZTF18abjkryl,(TNS) SN II,0.9771164352245155,-2.7549165304731744,2024.3533538293932,7.817306434022971,371.3403974452291,44.0,12.530727657326533,-38.269170288345116,3388.396677823825,11.912977479251017,100.92346958042936,48.0
ZTF20aczgmai,(TNS) SN IIn,0.4091126059056148,-3.8722692105125183,2705.6683246293255,10.101168936937315,7.154353869952014,6.0,0.09584482609280671,3.6170834049446365,3249.5517037340564,9.178130125165236,72.3689908950541,10.0
ZTF20acxqxyw,(TNS) SN Ib,0.53943565029157,0.6494593022148349,1988.0982905351052,7.2846178018788,1.2130906056393422,4.0,0.3196417739376422,1.9162991966274658,3023.921925660394,10.28967146736515,70.08113091704925,6.0
ZTF20achjuyq,(TNS) SN II,0.07498210982403568,-3.565412027044036,888.4796259643784,4.789432428646084,6.805746901809401,6.0,0.04851367061854576,2.147358794465296,1880.105082405464,6.795626927780489,85.96848352259362,16.0
ZTF20acpqbfu,(TNS) SN II,0.35600950198731207,-3.2378261330530695,5442.8004432005055,17.166283639488235,9.962529185272908,5.0,0.41617561473597203,-1.788492738930495,5689.76431037691,19.10348480811309,16.293824203317985,6.0
ZTF21aaffxdt,(TNS) SN IIn,0.30527786927761336,2.714493165929135,2638.4454017188314,10.683308997808957,29.919119079711624,9.0,0.1864709955642477,-8.848222166299724,2851.4972324532728,10.96827150901422,7.592034181804202,7.0
ZTF18abtgyme,(TNS) SN II,0.41106983601323144,-6.499285806746366,2260.714336692432,8.90487281949574,241.33201366877915,61.0,0.0874708171933226,-53.71632249299984,122664.35152951785,33.69532681489579,897.064631189112,68.0
ZTF18abnuexr,(TNS) SN II,0.09540582665679657,-15.200230622963574,2918.8442477016592,9.48103038876842,145.8791340561828,31.0,0.6703608066307291,-4.684282077654707,2538.3780616148792,11.280659663188295,55.070230247334266,27.0
ZTF19aaerbzy,(TNS) SN IIn,0.026411692449444395,-70.54819374146567,1195.8076136345344,5.122908146514273,53.062105039180786,11.0,0.007263563616158096,-301.1912222591358,4708.08473383183,14.30153690871523,381.64550338111883,48.0
ZTF20abjbgjj,(TNS) SN IIn,0.7377465717346763,0.542734133602222,2748.3254613726963,7.5237877472995915,39.3423441518039,4.0,6.335003312755961,5.949488739652342,3567.3997103689744,9.248419428750625,35527118802.45048,4.0
ZTF18aaoektp,(TNS) SN Ia-91bg-like,0.1278812309505155,-206.8747732346662,1143.7713858293685,5.288499088104709,409.07385826958614,30.0,0.8944044317453738,-4.3861297168981475,4271.1144299114985,13.789710864949114,388.6350890358586,59.0
ZTF19acignlo,(TNS) SN II,0.9141080768927219,0.9285240081123731,6387.4648757382265,15.840095112393959,21.534688822440305,10.0,0.8266960585093936,1.2528043292198738,5453.252676633721,13.527613574227003,1662.3203501486516,15.0
ZTF18aajkivu,(TNS) SLSN-II,0.02251362490656415,11.397827523136566,2124.5904981773074,7.446725041385241,147.23975665724944,11.0,0.0028011481653235763,2434.634165195762,1087661.3441556667,6.978678397985505,217.82367519631913,13.0
ZTF20acpwlvw,(TNS) SN,0.3787625504623191,0.3640899975648933,2707.0632320030545,11.104805249613575,8.075670293932747,6.0,0.26163925480587646,0.619581932968616,3486.0883756544545,10.326362216750818,33.94903437948379,7.0
ZTF21aaqzrat,(TNS) Varstar,3.3746640331592643,-0.8798934221296488,19876.592065742763,28.02311136682428,143.29863657385079,4.0,0.00882602183405251,453.07433800513485,901754.6760297342,27.155957070630762,261.41603786613956,5.0
ZTF19abucwzt,(TNS) SN Ib,0.09251501148422162,-3.4224985945892756,749.6275955936597,5.011582841933659,181.77052173923198,18.0,0.09250697771899707,-10.548699225825285,2096.2244554309877,9.375616781813385,2147.344638238006,34.0
